pathway,hubness,community
GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0005663325666296417,11
GO_STEROID_HORMONE_BINDING,0.0003048082406569491,11
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.011460881117150058,12
KEGG_REGULATION_OF_AUTOPHAGY,0.001524360142375905,12
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.0021560060087698557,12
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.0023560662619423692,12
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.005759213236426839,12
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.0038893326244660706,12
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.0033973284775102534,12
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.007759644923613064,12
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.00291474016762173,12
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.0029113496623800693,12
KEGG_TYPE_I_DIABETES_MELLITUS,0.0029124647931828467,12
KEGG_LEISHMANIA_INFECTION,0.0034367928065987957,12
KEGG_ASTHMA,0.0016802509676051337,12
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.0038455936048073193,12
KEGG_ALLOGRAFT_REJECTION,0.003461389231591654,12
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.0024504687800701056,12
KEGG_PRIMARY_IMMUNODEFICIENCY,0.0016360123488118076,12
KEGG_VIRAL_MYOCARDITIS,0.0018631497951157247,12
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,0.001208134087660489,12
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.0009281355310130368,12
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.0005392353907954665,12
REACTOME_DEFENSINS,0.0010489507669326635,12
REACTOME_BETA_DEFENSINS,0.0008679206987175187,12
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.0005390504106787161,12
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.00042018347988857216,12
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,0.0011943278296191353,12
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE,0.0010034234400337115,12
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.0011680014715279095,12
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.0030530041793370324,12
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.0025626711929128284,12
REACTOME_REGULATION_OF_IFNG_SIGNALING,0.0010691544162573095,12
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,0.0008774849470432687,12
REACTOME_INTERFERON_GAMMA_SIGNALING,0.0028295525628646775,12
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.003715261937822331,12
REACTOME_REGULATION_OF_IFNA_SIGNALING,0.0025647074876610893,12
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.014240391548184269,12
REACTOME_INTERLEUKIN_6_SIGNALING,0.0011786186329470771,12
REACTOME_MAPK3_ERK1_ACTIVATION,0.0009629353505294559,12
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.0008749314781758517,12
REACTOME_MAPK1_ERK2_ACTIVATION,0.0009331963817981461,12
REACTOME_ALPHA_DEFENSINS,0.00027674346523106757,12
REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN,0.000192043982825769,12
REACTOME_SIGNALING_BY_LEPTIN,0.0006816618561206748,12
REACTOME_PD_1_SIGNALING,0.0012408745212721286,12
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.0024325256015476464,12
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,0.0015706610681152956,12
REACTOME_IRAK4_DEFICIENCY_TLR2_4,0.0009857009499467857,12
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.0014376548531291995,12
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.0010200388759295572,12
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,0.00129597621891368,12
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.0016569746375381309,12
REACTOME_INTERLEUKIN_10_SIGNALING,0.004332159230888523,12
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.005857306145920994,12
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,0.0010045239534492972,12
REACTOME_NEUTROPHIL_DEGRANULATION,0.0014812079276315198,12
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,0.00025350787136517574,12
REACTOME_ANTIMICROBIAL_PEPTIDES,0.001814125612740706,12
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.0013929046832416006,12
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,0.001467168566579461,12
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,0.0008292786034941455,12
REACTOME_OAS_ANTIVIRAL_RESPONSE,0.00030465094349999477,12
REACTOME_INTERLEUKIN_35_SIGNALLING,0.0010016175123788407,12
REACTOME_INTERLEUKIN_9_SIGNALING,0.0007135246309563337,12
REACTOME_INTERLEUKIN_18_SIGNALING,0.0008573831636769898,12
REACTOME_INTERLEUKIN_36_PATHWAY,0.0004012156708320465,12
REACTOME_INTERLEUKIN_12_SIGNALING,0.0015394675616033351,12
REACTOME_INTERLEUKIN_23_SIGNALING,0.001356461236627489,12
REACTOME_INTERLEUKIN_27_SIGNALING,0.0009255666527430083,12
REACTOME_INTERLEUKIN_21_SIGNALING,0.0008054700404399795,12
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5,0.0006169485979009119,12
REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.0007039594591754208,12
GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.003154600376366942,12
GO_CYTOKINE_METABOLIC_PROCESS,0.007232018083670564,12
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.017029016777120844,12
GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,0.003920192535795129,12
GO_DENDRITIC_CELL_DIFFERENTIATION,0.003138185683792456,12
GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.0022795574671574917,12
GO_ANTIMICROBIAL_HUMORAL_RESPONSE,0.0030217519174239255,12
GO_DENDRITIC_CELL_MIGRATION,0.0020189387840942,12
GO_POSITIVE_REGULATION_OF_HEMOPOIESIS,0.012907142536035287,12
GO_MYELOID_CELL_HOMEOSTASIS,0.0030552512992060993,12
GO_CELL_CHEMOTAXIS,0.008662540638721968,12
GO_RESPONSE_TO_INTERLEUKIN_4,0.0012880639951191823,12
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,0.004264544922311199,12
GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.000308106652341752,12
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.015400730527655815,12
GO_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.0065826905789605995,12
GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,0.0050022935118768375,12
GO_RESPONSE_TO_TYPE_I_INTERFERON,0.004433994652216615,12
GO_LYMPH_NODE_DEVELOPMENT,0.0011064332919639866,12
GO_REGULATION_OF_DEFENSE_RESPONSE,0.01723428285388476,12
GO_B_CELL_PROLIFERATION,0.008031307405073932,12
GO_TISSUE_HOMEOSTASIS,0.0018412941833624641,12
GO_DETECTION_OF_OTHER_ORGANISM,0.0010992622241150025,12
GO_REGULATION_OF_TOLERANCE_INDUCTION,0.0018543144958386836,12
GO_RESPONSE_TO_INTERFERON_BETA,0.0008890672899426009,12
GO_LEUKOCYTE_CHEMOTAXIS,0.008034246288146583,12
GO_RESPONSE_TO_INTERFERON_ALPHA,0.0005254662827339735,12
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.009559985566698915,12
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.002151648412456396,12
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.011952826323234085,12
GO_REGULATION_OF_BONE_DEVELOPMENT,0.0006544876269325606,12
GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.007449915824845476,12
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.01563221485955998,12
GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,0.0009095784328971733,12
GO_CELLULAR_EXTRAVASATION,0.002231737986366228,12
GO_MAST_CELL_ACTIVATION,0.0025780030874553465,12
GO_REGULATION_OF_HEMOPOIESIS,0.014844770797045617,12
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,0.011421652633825479,12
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE,0.005834361455857409,12
GO_RESPONSE_TO_BACTERIUM,0.0108370415517685,12
GO_B_CELL_ACTIVATION,0.011879212594229064,12
GO_ACUTE_INFLAMMATORY_RESPONSE,0.0035837678983884186,12
GO_POSITIVE_REGULATION_OF_CELL_ADHESION,0.015983332502570103,12
GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS,0.007776698584172592,12
GO_RESPONSE_TO_PROTOZOAN,0.001474695603715374,12
GO_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,0.0010868703083798733,12
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION,0.022445293747500476,12
GO_MACROPHAGE_ACTIVATION,0.004653341386837631,12
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.008195285797319719,12
GO_REGULATION_OF_BONE_REMODELING,0.0014376482198392084,12
GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN,0.0007562364394894248,12
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,0.002380848608783983,12
GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.0010911973475042599,12
GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.0029085658268526832,12
GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,0.003241825741186016,12
GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING,0.0017771009037988686,12
GO_LEUKOCYTE_APOPTOTIC_PROCESS,0.005975883533254524,12
GO_NATURAL_KILLER_CELL_ACTIVATION,0.0063869784227165265,12
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0.0016764232250603734,12
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,0.001974142620593343,12
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,0.003571344783537937,12
GO_ALPHA_BETA_T_CELL_ACTIVATION,0.012798606765943629,12
GO_RESPONSE_TO_INTERLEUKIN_6,0.0011160855598538084,12
GO_REGULATION_OF_CELL_CELL_ADHESION,0.017935933558298915,12
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0.002220421133471263,12
GO_CELLULAR_RESPONSE_TO_DSRNA,0.0011388473556852516,12
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.0031371939218761084,12
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.015586184707227623,12
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.017336364933936206,12
GO_MAST_CELL_MEDIATED_IMMUNITY,0.002398421838016936,12
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.016211288027154703,12
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,0.011257791798319998,12
GO_REGULATION_OF_CHEMOTAXIS,0.007023760922084943,12
GO_CHRONIC_INFLAMMATORY_RESPONSE,0.0014289527868951296,12
GO_RESPONSE_TO_DSRNA,0.0032976158687841473,12
GO_REGULATION_OF_PHAGOCYTOSIS,0.0032005018511134004,12
GO_REGULATION_OF_MEMBRANE_INVAGINATION,0.0007433196348606571,12
GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN,0.0001934890477693099,12
GO_RESPONSE_TO_INTERFERON_GAMMA,0.004730040420688304,12
GO_POSITIVE_REGULATION_OF_CELL_KILLING,0.005830141579109149,12
GO_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.009531081020596105,12
GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION,0.0033179929042992137,12
GO_RESPONSE_TO_FUNGUS,0.0017348296850395546,12
GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.009787173382091442,12
GO_T_CELL_MEDIATED_IMMUNITY,0.009469802691682893,12
GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.01972081447533128,12
GO_POSITIVE_REGULATION_OF_CHEMOTAXIS,0.006513080765902774,12
GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION,0.00032148483313373076,12
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.009988287900976271,12
GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,0.0007401348510697712,12
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.010125781391915953,12
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.01330372838305663,12
GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL,0.0019840573459182927,12
GO_NEGATIVE_REGULATION_OF_CELL_KILLING,0.0026020874456962008,12
GO_MYELOID_DENDRITIC_CELL_ACTIVATION,0.0020464129321392656,12
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,0.001015203905277991,12
GO_RESPONSE_TO_VIRUS,0.008691876297303582,12
GO_LYMPHOCYTE_DIFFERENTIATION,0.016298214987114524,12
GO_LEUKOCYTE_HOMEOSTASIS,0.0050497176993323425,12
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.0069041372673574,12
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.012026089985046739,12
GO_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,0.0026880075033423154,12
GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL,0.0015409453188627048,12
GO_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE,0.0008497718884260989,12
GO_GERMINAL_CENTER_FORMATION,0.0011720721147500301,12
GO_HYPERSENSITIVITY,0.0014231163884322333,12
GO_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,0.0004708081848570731,12
GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,0.0003154268911140932,12
GO_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION,0.0012884639797490901,12
GO_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE,0.0003453446410439211,12
GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,0.0010629127444044383,12
GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.011822658458117722,12
GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,0.007576366363915061,12
GO_MACROPHAGE_CYTOKINE_PRODUCTION,0.0017042746592824344,12
GO_TAURINE_METABOLIC_PROCESS,0.00019139188396564787,12
GO_ANTIFUNGAL_HUMORAL_RESPONSE,0.00023226930338752437,12
GO_MEMBRANE_RAFT_DISTRIBUTION,0.00033659910569815876,12
GO_RESPONSE_TO_BACTERIAL_LIPOPROTEIN,0.0005167898003557725,12
GO_RESPONSE_TO_PEPTIDOGLYCAN,0.0011067973355143445,12
GO_REGULATION_OF_INTERLEUKIN_18_PRODUCTION,0.0005668205262073626,12
GO_MAST_CELL_CYTOKINE_PRODUCTION,0.0006778644467205053,12
GO_MYELOID_CELL_APOPTOTIC_PROCESS,0.0014797437825083053,12
GO_MACROPHAGE_FUSION,0.00023557174447190734,12
GO_HEMATOPOIETIC_STEM_CELL_MIGRATION,0.0006694417584320855,12
GO_RESPONSE_TO_INTERLEUKIN_13,0.00017952199682240408,12
GO_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,0.0005439241514489753,12
GO_OSTEOCLAST_DEVELOPMENT,0.0007281851047618564,12
GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS,0.0018482288953308459,12
GO_T_CELL_ACTIVATION,0.02076967639276612,12
GO_MONOCYTE_ACTIVATION,0.00035690846863662307,12
GO_ASTROCYTE_CELL_MIGRATION,0.0005918195014513354,12
GO_MHC_CLASS_I_BIOSYNTHETIC_PROCESS,0.00047576797802833875,12
GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,0.0009467291122414827,12
GO_POSITIVE_REGULATION_OF_CYTOLYSIS,0.0006633161015301353,12
GO_GAMMA_DELTA_T_CELL_ACTIVATION,0.0013797448082961104,12
GO_MUCOSAL_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT,0.00044202156860075173,12
GO_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS,0.0010616879301006542,12
GO_REGULATION_OF_KILLING_OF_CELLS_OF_OTHER_ORGANISM,0.001014765695140906,12
GO_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS,0.0009373196280923012,12
GO_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST,0.00047120638381020964,12
GO_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,0.0007678918072407647,12
GO_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY,0.00018358267141813927,12
GO_MICROGLIAL_CELL_PROLIFERATION,0.0004846305850596892,12
GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.002187402580279394,12
GO_RESPONSE_TO_LIPOTEICHOIC_ACID,0.0010702003030326455,12
GO_RESPONSE_TO_INTERLEUKIN_12,0.001727046024168313,12
GO_RESPONSE_TO_INTERLEUKIN_18,0.0006427336151084137,12
GO_NEUTROPHIL_MEDIATED_CYTOTOXICITY,0.0006155575018341434,12
GO_RESPONSE_TO_INTERLEUKIN_9,0.000708436367211063,12
GO_T_HELPER_17_TYPE_IMMUNE_RESPONSE,0.004094006845437268,12
GO_OSTEOCLAST_FUSION,8.657603437761438e-05,12
GO_EOSINOPHIL_MIGRATION,0.0017084218604408816,12
GO_RESPONSE_TO_INTERLEUKIN_17,0.0003177438443436799,12
GO_POSTSYNAPTIC_SIGNAL_TRANSDUCTION,0.0003690271789954484,12
GO_NEUROINFLAMMATORY_RESPONSE,0.00318909607275628,12
GO_NEGATIVE_REGULATION_OF_BONE_DEVELOPMENT,0.0003625345736684177,12
GO_POSITIVE_REGULATION_OF_BONE_DEVELOPMENT,0.0003671010217231384,12
GO_MONONUCLEAR_CELL_DIFFERENTIATION,0.0014103678027139704,12
GO_MICROGLIAL_CELL_MIGRATION,0.00044779766212674725,12
GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.006726789521516193,12
GO_RESPONSE_TO_CHEMOKINE,0.004412663332148922,12
GO_REGULATION_OF_CD40_SIGNALING_PATHWAY,0.00022240808822730624,12
GO_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL,0.0009220604395990274,12
GO_IMMUNOGLOBULIN_BINDING,0.0005480232251241923,12
GO_MHC_PROTEIN_COMPLEX_BINDING,0.0008231927389590501,12
GO_CYTOKINE_BINDING,0.0039053274136463716,12
GO_BETA_2_MICROGLOBULIN_BINDING,0.0007724297304763184,12
GO_MHC_CLASS_II_RECEPTOR_ACTIVITY,0.00041798996037241263,12
GO_LYSOZYME_ACTIVITY,0.00014624311679384828,12
GO_INTERLEUKIN_1_RECEPTOR_BINDING,0.0009248563876445452,12
GO_GROWTH_FACTOR_ACTIVITY,0.005285135318876535,12
GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,0.00044533548523611777,12
GO_LIPOPOLYSACCHARIDE_BINDING,0.0014083971346938277,12
GO_PEPTIDE_ANTIGEN_BINDING,0.0011828531389050758,12
GO_RAGE_RECEPTOR_BINDING,0.00048226569010630045,12
GO_MHC_CLASS_I_PROTEIN_BINDING,0.0007271197832006503,12
GO_CHEMOKINE_ACTIVITY,0.004339990888697143,12
GO_CHEMOATTRACTANT_ACTIVITY,0.0021092096713568017,12
GO_CCR_CHEMOKINE_RECEPTOR_BINDING,0.0034260339889468153,12
GO_CHEMOKINE_RECEPTOR_BINDING,0.004941673262045372,12
GO_TYPE_I_INTERFERON_RECEPTOR_BINDING,0.002766143104589876,12
GO_PEPTIDOGLYCAN_BINDING,0.0009544257302335903,12
GO_CXCR_CHEMOKINE_RECEPTOR_BINDING,0.0009733866056484043,12
GO_MHC_PROTEIN_BINDING,0.0011187038731928268,12
GO_IGG_BINDING,0.00029971152372857947,12
GO_ANGIOTENSIN_RECEPTOR_BINDING,0.00031920262445082225,12
GO_DEATH_RECEPTOR_ACTIVITY,0.00045385931033832934,12
GO_CYTOKINE_RECEPTOR_ACTIVITY,0.0035088512563587874,12
GO_RECEPTOR_REGULATOR_ACTIVITY,0.008310925535123349,12
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING,0.0050303055847756165,12
GO_RECEPTOR_INHIBITOR_ACTIVITY,0.0007056144376441036,12
GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING,0.0006782102709435642,12
GO_CYTOKINE_ACTIVITY,0.010501184593250211,12
GO_CYTOKINE_RECEPTOR_BINDING,0.013456468025046768,12
GO_LIPOPOLYSACCHARIDE_RECEPTOR_ACTIVITY,0.00044687515185799927,12
GO_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY,0.000567873291561266,12
GO_INTERFERON_RECEPTOR_ACTIVITY,0.00023212591778971583,12
GO_INTERLEUKIN_1_RECEPTOR_ACTIVITY,0.0004223419087308061,12
GO_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,0.00047216814275416474,12
GO_SIGNALING_RECEPTOR_BINDING,0.014550004928626861,12
GO_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING,0.0004614512847444764,12
GO_GROWTH_HORMONE_RECEPTOR_BINDING,0.00046277362629455326,12
GO_INTERLEUKIN_2_RECEPTOR_BINDING,0.0007116972522451131,12
GO_INTERLEUKIN_6_RECEPTOR_BINDING,0.000983688061291733,12
GO_INTERLEUKIN_12_RECEPTOR_BINDING,0.0015698142481297456,12
GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING,0.0005058457959225107,12
GO_GALACTOSE_BINDING,0.00022573142371230196,12
GO_PEPTIDOGLYCAN_RECEPTOR_ACTIVITY,0.0005826541493177508,12
GO_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY,0.0003586300030618441,12
GO_IGE_BINDING,0.00029679040697941903,12
GO_INTERLEUKIN_1_BINDING,0.00034676284311315196,12
GO_MHC_CLASS_IB_PROTEIN_BINDING,0.00042043626305522723,12
GO_INTERLEUKIN_17_RECEPTOR_ACTIVITY,0.0003423810968460561,12
GO_ACETYLCHOLINE_RECEPTOR_INHIBITOR_ACTIVITY,7.041261287536994e-05,12
GO_LIPID_ANTIGEN_BINDING,0.00038749874187002516,12
GO_CCR1_CHEMOKINE_RECEPTOR_BINDING,0.0006305867255587414,12
GO_CCR2_CHEMOKINE_RECEPTOR_BINDING,0.0005475442435411071,12
GO_CCR5_CHEMOKINE_RECEPTOR_BINDING,0.0007589239081552937,12
GO_CCR6_CHEMOKINE_RECEPTOR_BINDING,0.00036470177112808244,12
GO_MHC_CLASS_I_RECEPTOR_ACTIVITY,0.00041374321531613634,12
GO_MHC_CLASS_IB_RECEPTOR_ACTIVITY,0.000805471084636684,12
GO_ACETYLCHOLINE_RECEPTOR_BINDING,0.00017516659389914623,12
GO_TOLL_LIKE_RECEPTOR_BINDING,0.0008335572315372664,12
GO_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY,0.0013656068193563947,12
GO_MHC_CLASS_II_PROTEIN_BINDING,0.00041827410866096266,12
GO_T_CELL_RECEPTOR_BINDING,0.0005307091167974345,12
GO_CD4_RECEPTOR_BINDING,0.00042545247666282574,12
GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_BINDING,0.0002745011368291184,12
GO_NATURAL_KILLER_CELL_LECTIN_LIKE_RECEPTOR_BINDING,0.0008336299931844008,12
GO_RECEPTOR_ANTAGONIST_ACTIVITY,0.0006375904933348997,12
GO_CXCR3_CHEMOKINE_RECEPTOR_BINDING,0.0005523319981729687,12
GO_CARD_DOMAIN_BINDING,0.0006679183101307562,12
GO_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY,0.0005245651633424302,12
GO_OLIGOSACCHARIDE_BINDING,0.00028404356515248817,12
GO_LIPOPEPTIDE_BINDING,0.0006834448503386327,12
GO_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY,0.0001520643199027901,12
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.017712839468815952,13
KEGG_OOCYTE_MEIOSIS,0.007616224802644637,13
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.009168785850256062,13
KEGG_LONG_TERM_POTENTIATION,0.0070968369984071395,13
KEGG_GNRH_SIGNALING_PATHWAY,0.009853985310074696,13
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.007312882238933243,13
KEGG_MELANOGENESIS,0.010280184472266776,13
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.0032641627662213135,13
KEGG_PRION_DISEASES,0.0013807969790161428,13
REACTOME_DAG_AND_IP3_SIGNALING,0.012244039326522897,13
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.020461600702568104,13
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.03118214058815472,13
REACTOME_OPIOID_SIGNALLING,0.03202855962062376,13
REACTOME_CA_DEPENDENT_EVENTS,0.011887895682508294,13
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,0.006207138611115459,13
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,0.00789004186841947,13
REACTOME_DARPP_32_EVENTS,0.004170204228846405,13
REACTOME_G_PROTEIN_ACTIVATION,0.020923806171714007,13
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.009908979035088573,13
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.023787520615676017,13
