Community,Pathway
12,GO_ASTROCYTE_CELL_MIGRATION
12,GO_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY
12,GO_ANTIFUNGAL_HUMORAL_RESPONSE
12,GO_GERMINAL_CENTER_FORMATION
12,GO_MONOCYTE_ACTIVATION
12,GO_RESPONSE_TO_VIRUS
12,GO_MACROPHAGE_FUSION
12,GO_RESPONSE_TO_INTERLEUKIN_13
12,GO_HEMATOPOIETIC_STEM_CELL_MIGRATION
12,GO_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR
12,GO_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION
12,GO_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION
12,GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY
12,GO_HYPERSENSITIVITY
12,GO_OSTEOCLAST_DEVELOPMENT
12,GO_TAURINE_METABOLIC_PROCESS
12,GO_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE
12,GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS
12,GO_MACROPHAGE_CYTOKINE_PRODUCTION
12,GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION
12,GO_MEMBRANE_RAFT_DISTRIBUTION
12,GO_MYELOID_CELL_APOPTOTIC_PROCESS
12,GO_REGULATION_OF_INTERLEUKIN_18_PRODUCTION
12,GO_T_CELL_ACTIVATION
12,GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
12,GO_LYMPHOCYTE_DIFFERENTIATION
12,GO_RESPONSE_TO_PEPTIDOGLYCAN
12,GO_MAST_CELL_CYTOKINE_PRODUCTION
12,GO_INTERLEUKIN_17_RECEPTOR_ACTIVITY
12,GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS
12,GO_NATURAL_KILLER_CELL_LECTIN_LIKE_RECEPTOR_BINDING
12,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
12,REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE
12,REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
12,GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_BINDING
12,REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS
12,GO_LIPOPOLYSACCHARIDE_RECEPTOR_ACTIVITY
12,GO_CD4_RECEPTOR_BINDING
12,KEGG_TYPE_I_DIABETES_MELLITUS
12,GO_MHC_CLASS_II_PROTEIN_BINDING
12,GO_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY
12,GO_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY
12,GO_INTERFERON_RECEPTOR_ACTIVITY
12,GO_INTERLEUKIN_1_RECEPTOR_ACTIVITY
12,GO_T_CELL_RECEPTOR_BINDING
12,GO_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY
12,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES
12,GO_CYTOKINE_RECEPTOR_BINDING
12,GO_IGG_BINDING
12,GO_ANGIOTENSIN_RECEPTOR_BINDING
12,KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY
12,KEGG_JAK_STAT_SIGNALING_PATHWAY
12,GO_DEATH_RECEPTOR_ACTIVITY
12,GO_CYTOKINE_RECEPTOR_ACTIVITY
12,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
12,GO_RECEPTOR_REGULATOR_ACTIVITY
12,GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING
12,KEGG_HEMATOPOIETIC_CELL_LINEAGE
12,GO_RECEPTOR_ANTAGONIST_ACTIVITY
12,GO_RECEPTOR_INHIBITOR_ACTIVITY
12,GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING
12,GO_CYTOKINE_ACTIVITY
12,GO_CXCR3_CHEMOKINE_RECEPTOR_BINDING
12,GO_SIGNALING_RECEPTOR_BINDING
12,GO_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING
12,GO_GROWTH_HORMONE_RECEPTOR_BINDING
12,GO_CCR1_CHEMOKINE_RECEPTOR_BINDING
12,REACTOME_PROLACTIN_RECEPTOR_SIGNALING
12,KEGG_ALLOGRAFT_REJECTION
12,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
12,REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING
12,KEGG_GRAFT_VERSUS_HOST_DISEASE
12,GO_CCR2_CHEMOKINE_RECEPTOR_BINDING
12,KEGG_PRIMARY_IMMUNODEFICIENCY
12,GO_IGE_BINDING
12,GO_INTERLEUKIN_1_BINDING
12,GO_LIPID_ANTIGEN_BINDING
12,GO_MHC_CLASS_IB_PROTEIN_BINDING
12,KEGG_VIRAL_MYOCARDITIS
12,GO_ACETYLCHOLINE_RECEPTOR_INHIBITOR_ACTIVITY
12,GO_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY
12,GO_CCR5_CHEMOKINE_RECEPTOR_BINDING
12,REACTOME_DEFENSINS
12,REACTOME_BETA_DEFENSINS
12,GO_INTERLEUKIN_2_RECEPTOR_BINDING
12,GO_INTERLEUKIN_6_RECEPTOR_BINDING
12,GO_INTERLEUKIN_12_RECEPTOR_BINDING
12,GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING
12,GO_GALACTOSE_BINDING
12,GO_TOLL_LIKE_RECEPTOR_BINDING
12,KEGG_LEISHMANIA_INFECTION
12,GO_ACETYLCHOLINE_RECEPTOR_BINDING
12,GO_MHC_CLASS_IB_RECEPTOR_ACTIVITY
12,GO_MHC_CLASS_I_RECEPTOR_ACTIVITY
12,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR
12,GO_PEPTIDOGLYCAN_RECEPTOR_ACTIVITY
12,KEGG_ASTHMA
12,KEGG_AUTOIMMUNE_THYROID_DISEASE
12,GO_CCR6_CHEMOKINE_RECEPTOR_BINDING
12,GO_MHC_PROTEIN_BINDING
12,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
12,GO_CXCR_CHEMOKINE_RECEPTOR_BINDING
12,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
12,GO_RESPONSE_TO_INTERLEUKIN_17
12,GO_POSTSYNAPTIC_SIGNAL_TRANSDUCTION
12,REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN
12,GO_NEUROINFLAMMATORY_RESPONSE
12,GO_NEGATIVE_REGULATION_OF_BONE_DEVELOPMENT
12,GO_POSITIVE_REGULATION_OF_BONE_DEVELOPMENT
12,GO_EOSINOPHIL_MIGRATION
12,GO_MONONUCLEAR_CELL_DIFFERENTIATION
12,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
12,GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT
12,REACTOME_ALPHA_DEFENSINS
12,GO_RESPONSE_TO_CHEMOKINE
12,GO_REGULATION_OF_CD40_SIGNALING_PATHWAY
12,GO_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL
12,GO_MICROGLIAL_CELL_MIGRATION
12,GO_OSTEOCLAST_FUSION
12,GO_T_HELPER_17_TYPE_IMMUNE_RESPONSE
12,GO_RESPONSE_TO_INTERLEUKIN_9
12,GO_POSITIVE_REGULATION_OF_CYTOLYSIS
12,GO_GAMMA_DELTA_T_CELL_ACTIVATION
12,GO_MUCOSAL_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT
12,GO_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS
12,GO_REGULATION_OF_KILLING_OF_CELLS_OF_OTHER_ORGANISM
12,GO_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS
12,GO_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST
12,GO_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY
12,GO_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY
12,GO_MICROGLIAL_CELL_PROLIFERATION
12,GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE
12,GO_RESPONSE_TO_LIPOTEICHOIC_ACID
12,GO_RESPONSE_TO_INTERLEUKIN_12
12,GO_RESPONSE_TO_INTERLEUKIN_18
12,GO_NEUTROPHIL_MEDIATED_CYTOTOXICITY
12,GO_IMMUNOGLOBULIN_BINDING
12,GO_MHC_CLASS_I_BIOSYNTHETIC_PROCESS
12,GO_MHC_PROTEIN_COMPLEX_BINDING
12,GO_BETA_2_MICROGLOBULIN_BINDING
12,REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY
12,REACTOME_REGULATION_OF_IFNG_SIGNALING
12,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
12,GO_PEPTIDE_ANTIGEN_BINDING
12,GO_RAGE_RECEPTOR_BINDING
12,GO_MHC_CLASS_I_PROTEIN_BINDING
12,GO_LIPOPOLYSACCHARIDE_BINDING
12,GO_CHEMOKINE_ACTIVITY
12,GO_CCR_CHEMOKINE_RECEPTOR_BINDING
12,GO_CHEMOKINE_RECEPTOR_BINDING
12,GO_TYPE_I_INTERFERON_RECEPTOR_BINDING
12,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
12,GO_CARD_DOMAIN_BINDING
12,GO_PEPTIDOGLYCAN_BINDING
12,GO_CHEMOATTRACTANT_ACTIVITY
12,REACTOME_INTERFERON_GAMMA_SIGNALING
12,GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING
12,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING
12,REACTOME_MAPK1_ERK2_ACTIVATION
12,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION
12,GO_LIPOPEPTIDE_BINDING
12,REACTOME_MAPK3_ERK1_ACTIVATION
12,REACTOME_INTERLEUKIN_6_SIGNALING
12,GO_MHC_CLASS_II_RECEPTOR_ACTIVITY
12,KEGG_REGULATION_OF_AUTOPHAGY
12,GO_OLIGOSACCHARIDE_BINDING
12,GO_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY
12,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
12,GO_LYSOZYME_ACTIVITY
12,GO_INTERLEUKIN_1_RECEPTOR_BINDING
12,KEGG_CELL_ADHESION_MOLECULES_CAMS
12,REACTOME_REGULATION_OF_IFNA_SIGNALING
12,GO_GROWTH_FACTOR_ACTIVITY
12,GO_CYTOKINE_BINDING
12,GO_MYELOID_DENDRITIC_CELL_ACTIVATION
12,GO_T_CELL_MEDIATED_IMMUNITY
12,GO_RESPONSE_TO_PROTOZOAN
12,GO_RESPONSE_TO_INTERFERON_ALPHA
12,GO_LEUKOCYTE_CHEMOTAXIS
12,REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING
12,GO_RESPONSE_TO_INTERFERON_BETA
12,GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING
12,GO_REGULATION_OF_MEMBRANE_INVAGINATION
12,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS
12,REACTOME_SIGNALING_BY_LEPTIN
12,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION
12,GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN
12,REACTOME_OAS_ANTIVIRAL_RESPONSE
12,REACTOME_INTERLEUKIN_35_SIGNALLING
12,REACTOME_INTERLEUKIN_9_SIGNALING
12,REACTOME_INTERLEUKIN_18_SIGNALING
12,REACTOME_INTERLEUKIN_36_PATHWAY
12,REACTOME_INTERLEUKIN_12_SIGNALING
12,REACTOME_INTERLEUKIN_23_SIGNALING
12,GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE
12,REACTOME_INTERLEUKIN_27_SIGNALING
12,GO_REGULATION_OF_PHAGOCYTOSIS
12,GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE
12,GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION
12,GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION
12,GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL
12,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS
12,GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL
12,GO_CHRONIC_INFLAMMATORY_RESPONSE
12,GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
12,GO_NATURAL_KILLER_CELL_ACTIVATION
12,GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION
12,GO_REGULATION_OF_BONE_DEVELOPMENT
12,GO_MACROPHAGE_ACTIVATION
12,GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION
12,GO_POSITIVE_REGULATION_OF_CHEMOTAXIS
12,GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE
12,REACTOME_PD_1_SIGNALING
12,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS
12,GO_RESPONSE_TO_DSRNA
12,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS
12,REACTOME_INTERLEUKIN_21_SIGNALING
12,REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5
12,GO_REGULATION_OF_TOLERANCE_INDUCTION
12,GO_RESPONSE_TO_INTERLEUKIN_4
12,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS
12,GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN
12,GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE
12,GO_MAST_CELL_MEDIATED_IMMUNITY
12,GO_RESPONSE_TO_FUNGUS
12,GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS
12,GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS
12,GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION
12,GO_B_CELL_PROLIFERATION
12,GO_REGULATION_OF_DEFENSE_RESPONSE
12,GO_LYMPH_NODE_DEVELOPMENT
12,GO_NEGATIVE_REGULATION_OF_CELL_ADHESION
12,GO_MYELOID_LEUKOCYTE_DIFFERENTIATION
12,GO_POSITIVE_REGULATION_OF_CELL_KILLING
12,GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE
12,GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION
12,GO_CELL_CHEMOTAXIS
12,GO_TISSUE_HOMEOSTASIS
12,GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE
12,GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN
12,GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM
12,REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
12,GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS
12,GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
12,GO_CYTOKINE_METABOLIC_PROCESS
12,GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION
12,GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION
12,GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY
12,GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING
12,GO_DENDRITIC_CELL_DIFFERENTIATION
12,GO_ANTIMICROBIAL_HUMORAL_RESPONSE
12,GO_RESPONSE_TO_INTERFERON_GAMMA
12,GO_DENDRITIC_CELL_MIGRATION
12,GO_POSITIVE_REGULATION_OF_HEMOPOIESIS
12,GO_MYELOID_CELL_HOMEOSTASIS
12,GO_REGULATION_OF_BONE_REMODELING
12,GO_DETECTION_OF_OTHER_ORGANISM
12,GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS
12,GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS
12,GO_CELLULAR_EXTRAVASATION
12,GO_LEUKOCYTE_APOPTOTIC_PROCESS
12,GO_RESPONSE_TO_TYPE_I_INTERFERON
12,GO_CELLULAR_RESPONSE_TO_DSRNA
12,GO_NEGATIVE_REGULATION_OF_CELL_KILLING
12,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS
12,GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM
12,GO_REGULATION_OF_CHEMOTAXIS
12,GO_MAST_CELL_ACTIVATION
12,GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL
12,GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE
12,GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION
12,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
12,REACTOME_NEUTROPHIL_DEGRANULATION
12,GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM
12,REACTOME_DISEASES_OF_IMMUNE_SYSTEM
12,REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING
12,GO_REGULATION_OF_CELL_CELL_ADHESION
12,GO_REGULATION_OF_HEMOPOIESIS
12,GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
12,GO_RESPONSE_TO_INTERLEUKIN_6
12,GO_ALPHA_BETA_T_CELL_ACTIVATION
12,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS
12,GO_POSITIVE_REGULATION_OF_CELL_ADHESION
12,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY
12,REACTOME_INTERLEUKIN_10_SIGNALING
12,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS
12,REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS
12,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND
12,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS
12,REACTOME_IRAK4_DEFICIENCY_TLR2_4
12,GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY
12,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING
12,GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS
12,REACTOME_ANTIMICROBIAL_PEPTIDES
12,GO_RESPONSE_TO_BACTERIUM
12,GO_B_CELL_ACTIVATION
12,GO_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION
12,GO_ACUTE_INFLAMMATORY_RESPONSE
13,REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS
13,REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS
13,REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS
13,GO_RESPONSE_TO_PROSTAGLANDIN_E
13,GO_SPECTRIN_BINDING
13,REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR
13,REACTOME_ROBO_RECEPTORS_BIND_AKAP5
13,GO_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY
13,GO_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY
13,GO_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY
13,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING
13,REACTOME_RAP1_SIGNALLING
13,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS
13,KEGG_CHEMOKINE_SIGNALING_PATHWAY
13,REACTOME_G_PROTEIN_GATED_POTASSIUM_CHANNELS
13,REACTOME_OPIOID_SIGNALLING
13,GO_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY
13,REACTOME_GABA_B_RECEPTOR_ACTIVATION
13,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS
13,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE
13,GO_ADENYLATE_CYCLASE_ACTIVITY
13,REACTOME_REGULATION_OF_INSULIN_SECRETION
13,KEGG_OOCYTE_MEIOSIS
13,GO_CELLULAR_RESPONSE_TO_FATTY_ACID
13,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS
13,REACTOME_GABA_RECEPTOR_ACTIVATION
13,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE
13,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM
13,GO_RESPONSE_TO_PROSTAGLANDIN
13,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
13,GO_CELLULAR_RESPONSE_TO_ETHANOL
13,REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION
13,REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS
13,GO_GUANYLATE_CYCLASE_ACTIVITY
13,GO_ADENYLATE_CYCLASE_BINDING
13,REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM
13,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES
13,GO_WATER_HOMEOSTASIS
13,GO_RESPONSE_TO_LITHIUM_ION
13,GO_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING
13,KEGG_MELANOGENESIS
13,REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING
13,REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_CDC42
13,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1
13,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB
13,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS
13,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12
13,REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA
13,REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING
13,GO_CYCLASE_ACTIVITY
13,REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION
13,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION
13,REACTOME_PROTEIN_FOLDING
13,REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION
13,GO_GTPASE_ACTIVITY
13,GO_PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING
13,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
13,GO_RESPONSE_TO_FORSKOLIN
13,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING
13,REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION
13,GO_CELLULAR_RESPONSE_TO_ALCOHOL
13,GO_RESPONSE_TO_PHORBOL_13_ACETATE_12_MYRISTATE
13,GO_RESPONSE_TO_FATTY_ACID
13,GO_PROTEIN_KINASE_A_BINDING
13,KEGG_PRION_DISEASES
13,REACTOME_CA2PLUS_PATHWAY
13,REACTOME_G_PROTEIN_ACTIVATION
13,GO_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING
13,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION
13,KEGG_GNRH_SIGNALING_PATHWAY
13,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB
13,REACTOME_DAG_AND_IP3_SIGNALING
13,REACTOME_INWARDLY_RECTIFYING_KPLUS_CHANNELS
13,GO_RESPONSE_TO_PARATHYROID_HORMONE
13,REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR
13,REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS
13,GO_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY
13,REACTOME_CA_DEPENDENT_EVENTS
13,REACTOME_G_PROTEIN_MEDIATED_EVENTS
13,GO_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING
13,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
13,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY
13,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING
13,REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION
13,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT
13,KEGG_LONG_TERM_POTENTIATION
13,GO_G_PROTEIN_BETA_SUBUNIT_BINDING
13,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY
13,REACTOME_DARPP_32_EVENTS
13,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION
13,REACTOME_PLATELET_HOMEOSTASIS
13,REACTOME_SIGNAL_AMPLIFICATION
14,GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING
14,GO_RESPONSE_TO_DISACCHARIDE
14,REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS
14,REACTOME_AMINE_LIGAND_BINDING_RECEPTORS
14,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
14,GO_AMINE_BINDING
14,GO_RESPONSE_TO_FOOD
14,GO_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY
14,GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS
14,GO_AMMONIUM_ION_BINDING
14,GO_ADRENERGIC_RECEPTOR_ACTIVITY
14,REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS
14,REACTOME_P2Y_RECEPTORS
14,GO_REGULATION_OF_EXCRETION
14,REACTOME_SEROTONIN_RECEPTORS
14,GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION
14,GO_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
14,GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH
14,GO_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY
14,GO_HYPEROSMOTIC_SALINITY_RESPONSE
14,GO_BROWN_FAT_CELL_DIFFERENTIATION
14,GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY
14,GO_CATECHOLAMINE_BINDING
14,REACTOME_GPCR_LIGAND_BINDING
14,GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY
14,GO_TASTE_RECEPTOR_ACTIVITY
14,GO_VISUAL_BEHAVIOR
14,GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY
14,GO_NEUROPEPTIDE_HORMONE_ACTIVITY
14,GO_STARTLE_RESPONSE
14,GO_BITTER_TASTE_RECEPTOR_ACTIVITY
14,GO_PEPTIDE_HORMONE_BINDING
