pathway,label,category
GO_LIVER_REGENERATION,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_ERYTHROCYTE_MATURATION,54.0,GO_CELL_MATURATION
GO_ASTROCYTE_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_BROWN_FAT_CELL_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_INOSITOL_METABOLIC_PROCESS,19.0,GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MEGAKARYOCYTE_DEVELOPMENT,50.0,GO_CELL_DEVELOPMENT
GO_NEURONAL_ION_CHANNEL_CLUSTERING,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_REGULATION_OF_BONE_REMODELING,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN,197.0,GO_RESPONSE_TO_EXTERNAL_BIOTIC_STIMULUS
GO_REGULATION_OF_CELL_SIZE,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,181.0,GO_REGULATION_OF_LOCALIZATION
GO_RESPONSE_TO_UV,208.0,GO_RESPONSE_TO_RADIATION
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GOLGI_TO_ENDOSOME_TRANSPORT,114.0,GO_INTRACELLULAR_TRANSPORT
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT,224.0,GO_TRANSPORT
GO_RECEPTOR_INTERNALIZATION,36.0,GO_CELLULAR_MACROMOLECULE_METABOLIC_PROCESS
GO_DIOL_METABOLIC_PROCESS,4.0,GO_ALCOHOL_METABOLIC_PROCESS
GO_OXYGEN_TRANSPORT,224.0,GO_TRANSPORT
GO_REGULATION_OF_LIPID_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_MULTIVESICULAR_BODY_SORTING_PATHWAY,132.0,GO_MULTIVESICULAR_BODY_SORTING_PATHWAY
GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,160.0,GO_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RECEPTOR_METABOLIC_PROCESS,36.0,GO_CELLULAR_MACROMOLECULE_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_CARDIAC_MUSCLE_CELL_CONTRACTION,1.0,GO_ACTIN_FILAMENT_BASED_MOVEMENT
GO_AMINO_SUGAR_CATABOLIC_PROCESS,17.0,GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS
GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_ORGANELLE_ASSEMBLY,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_FATTY_ACID_DERIVATIVE_TRANSPORT,224.0,GO_TRANSPORT
GO_MALE_MEIOSIS_I,127.0,GO_MEIOTIC_CELL_CYCLE_PROCESS
GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,160.0,GO_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_RESPONSE_TO_ETHANOL,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_MAMMARY_GLAND_DEVELOPMENT,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_SECRETION,181.0,GO_REGULATION_OF_LOCALIZATION
GO_MITOTIC_SPINDLE_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_POSITIVE_REGULATION_OF_URINE_VOLUME,174.0,GO_REGULATION_OF_BODY_FLUID_LEVELS
GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_WATER_HOMEOSTASIS,100.0,GO_HOMEOSTATIC_PROCESS
GO_ADRENAL_GLAND_DEVELOPMENT,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_COENZYME_BIOSYNTHETIC_PROCESS,61.0,GO_COFACTOR_METABOLIC_PROCESS
GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,109.0,GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS
GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,154.0,GO_ORGANIC_SUBSTANCE_CATABOLIC_PROCESS
GO_GENETIC_IMPRINTING,37.0,GO_CELLULAR_NITROGEN_COMPOUND_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_CELL_DEATH,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,197.0,GO_RESPONSE_TO_EXTERNAL_BIOTIC_STIMULUS
GO_REGULATION_OF_INCLUSION_BODY_ASSEMBLY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_NEURON_MIGRATION,55.0,GO_CELL_MIGRATION
GO_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_OOCYTE_MATURATION,149.0,GO_OOCYTE_MATURATION
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,58.0,GO_CELL_SUBSTRATE_ADHESION
GO_NEGATIVE_REGULATION_OF_CELL_DEATH,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,160.0,GO_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,163.0,GO_PROGRAMMED_CELL_DEATH
GO_CELLULAR_RESPONSE_TO_HEAT,43.0,GO_CELLULAR_RESPONSE_TO_STRESS
GO_ANDROGEN_METABOLIC_PROCESS,32.0,GO_CELLULAR_HORMONE_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,160.0,GO_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MUSCLE_ATROPHY,135.0,GO_MUSCLE_ATROPHY
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,9.0,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN
GO_LEUKOCYTE_APOPTOTIC_PROCESS,163.0,GO_PROGRAMMED_CELL_DEATH
GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,141.0,GO_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,224.0,GO_TRANSPORT
GO_EAR_MORPHOGENESIS,8.0,GO_ANIMAL_ORGAN_MORPHOGENESIS
GO_BLASTODERM_SEGMENTATION,75.0,GO_EMBRYONIC_PATTERN_SPECIFICATION
GO_NATURAL_KILLER_CELL_ACTIVATION,116.0,GO_LEUKOCYTE_ACTIVATION
GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,129.0,GO_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,41.0,GO_CELLULAR_RESPONSE_TO_ENVIRONMENTAL_STIMULUS
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_CELLULAR_RESPONSE_TO_NUTRIENT,198.0,GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_RESPONSE_TO_AMINO_ACID,191.0,GO_RESPONSE_TO_ACID_CHEMICAL
GO_RESPONSE_TO_VITAMIN_A,198.0,GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS
GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_GLIAL_CELL_MIGRATION,55.0,GO_CELL_MIGRATION
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_DETECTION_OF_LIGHT_STIMULUS,66.0,GO_DETECTION_OF_ABIOTIC_STIMULUS
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_RESPONSE_TO_PROGESTERONE,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,45.0,GO_CELL_CELL_ADHESION
GO_RESPONSE_TO_FATTY_ACID,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_EPITHELIAL_CELL_APOPTOTIC_PROCESS,163.0,GO_PROGRAMMED_CELL_DEATH
GO_REGULATION_OF_ENDOCYTOSIS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_GOLGI_TO_VACUOLE_TRANSPORT,224.0,GO_TRANSPORT
GO_DETECTION_OF_VISIBLE_LIGHT,66.0,GO_DETECTION_OF_ABIOTIC_STIMULUS
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_RESPONSE_TO_BMP,194.0,GO_RESPONSE_TO_BMP
GO_RESPONSE_TO_ACETYLCHOLINE,195.0,GO_RESPONSE_TO_DRUG
GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_RESPONSE_TO_VITAMIN_D,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_TRANSLATIONAL_ELONGATION,25.0,GO_CELLULAR_BIOSYNTHETIC_PROCESS
GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_REGULATION_OF_ACROSOME_REACTION,186.0,GO_REGULATION_OF_MULTI_ORGANISM_PROCESS
GO_SMOOTH_MUSCLE_CONTRACTION,139.0,GO_MUSCLE_SYSTEM_PROCESS
GO_NEUTRAL_LIPID_METABOLIC_PROCESS,34.0,GO_CELLULAR_LIPID_METABOLIC_PROCESS
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,197.0,GO_RESPONSE_TO_EXTERNAL_BIOTIC_STIMULUS
GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS,37.0,GO_CELLULAR_NITROGEN_COMPOUND_METABOLIC_PROCESS
GO_ALPHA_BETA_T_CELL_ACTIVATION,116.0,GO_LEUKOCYTE_ACTIVATION
GO_RESPONSE_TO_INTERLEUKIN_6,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_REGULATION_OF_CELL_CELL_ADHESION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS,15.0,GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS
GO_MECHANORECEPTOR_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_NEURON_APOPTOTIC_PROCESS,145.0,GO_NEURON_DEATH
GO_CELLULAR_RESPONSE_TO_FATTY_ACID,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_REGULATION_OF_VIRAL_TRANSCRIPTION,188.0,"GO_REGULATION_OF_SYMBIOSIS,_ENCOMPASSING_MUTUALISM_THROUGH_PARASITISM"
GO_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION,181.0,GO_REGULATION_OF_LOCALIZATION
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_CELLULAR_RESPONSE_TO_DSRNA,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,181.0,GO_REGULATION_OF_LOCALIZATION
GO_PURINE_NUCLEOBASE_METABOLIC_PROCESS,37.0,GO_CELLULAR_NITROGEN_COMPOUND_METABOLIC_PROCESS
GO_CARBOHYDRATE_HOMEOSTASIS,100.0,GO_HOMEOSTATIC_PROCESS
GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS,7.0,GO_ANIMAL_ORGAN_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_CELLULAR_RESPONSE_TO_PH,41.0,GO_CELLULAR_RESPONSE_TO_ENVIRONMENTAL_STIMULUS
GO_RESPONSE_TO_VITAMIN_E,198.0,GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS
GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,19.0,GO_CARBOHYDRATE_METABOLIC_PROCESS
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,183.0,GO_REGULATION_OF_MEMBRANE_POTENTIAL
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,187.0,GO_REGULATION_OF_RESPONSE_TO_STIMULUS
GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,224.0,GO_TRANSPORT
GO_AMMONIUM_TRANSPORT,224.0,GO_TRANSPORT
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_MEGAKARYOCYTE_DIFFERENTIATION,51.0,GO_CELL_DIFFERENTIATION
GO_VACUOLE_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,179.0,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_MITOCHONDRION_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_REGULATION_OF_STEM_CELL_PROLIFERATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_PERICARDIUM_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_PEROXISOMAL_TRANSPORT,114.0,GO_INTRACELLULAR_TRANSPORT
GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,218.0,GO_SYSTEM_DEVELOPMENT
GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,45.0,GO_CELL_CELL_ADHESION
GO_CELLULAR_RESPONSE_TO_AMINO_ACID_STIMULUS,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_CERAMIDE_METABOLIC_PROCESS,37.0,GO_CELLULAR_NITROGEN_COMPOUND_METABOLIC_PROCESS
GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS,158.0,GO_PHOSPHORUS_METABOLIC_PROCESS
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE,35.0,GO_CELLULAR_MACROMOLECULE_LOCALIZATION
GO_CELLULAR_RESPONSE_TO_RADIATION,41.0,GO_CELLULAR_RESPONSE_TO_ENVIRONMENTAL_STIMULUS
GO_SUPEROXIDE_ANION_GENERATION,167.0,GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
GO_CELLULAR_RESPONSE_TO_KETONE,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,185.0,GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GO_KIDNEY_MESENCHYME_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_GLUTATHIONE_METABOLIC_PROCESS,155.0,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS
GO_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,224.0,GO_TRANSPORT
GO_ENERGY_HOMEOSTASIS,80.0,GO_ENERGY_HOMEOSTASIS
GO_DEPHOSPHORYLATION,158.0,GO_PHOSPHORUS_METABOLIC_PROCESS
GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,112.0,GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY
GO_RESPONSE_TO_PARATHYROID_HORMONE,201.0,GO_RESPONSE_TO_HORMONE
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE,143.0,GO_NERVOUS_SYSTEM_PROCESS
GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,66.0,GO_DETECTION_OF_ABIOTIC_STIMULUS
GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,35.0,GO_CELLULAR_MACROMOLECULE_LOCALIZATION
GO_EXTRACELLULAR_MATRIX_DISASSEMBLY,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_BODY_FLUID_SECRETION,174.0,GO_REGULATION_OF_BODY_FLUID_LEVELS
GO_REGULATION_OF_ATPASE_ACTIVITY,175.0,GO_REGULATION_OF_CATALYTIC_ACTIVITY
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_MAST_CELL_MEDIATED_IMMUNITY,117.0,GO_LEUKOCYTE_MEDIATED_IMMUNITY
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,100.0,GO_HOMEOSTATIC_PROCESS
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,179.0,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_CELLULAR_RESPONSE_TO_ALCOHOL,40.0,GO_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_CELL_JUNCTION_ASSEMBLY,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_CELL_MIGRATION_IN_HINDBRAIN,55.0,GO_CELL_MIGRATION
GO_URATE_METABOLIC_PROCESS,151.0,GO_ORGANIC_ACID_METABOLIC_PROCESS
GO_RESPONSE_TO_GAMMA_RADIATION,208.0,GO_RESPONSE_TO_RADIATION
GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION,148.0,GO_NUCLEAR_CHROMOSOME_SEGREGATION
GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS,100.0,GO_HOMEOSTATIC_PROCESS
GO_RESPONSE_TO_LITHIUM_ION,203.0,GO_RESPONSE_TO_INORGANIC_SUBSTANCE
GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,220.0,GO_TISSUE_MORPHOGENESIS
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,179.0,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_REGULATION_OF_CHEMOTAXIS,182.0,GO_REGULATION_OF_LOCOMOTION
GO_CONVERGENT_EXTENSION,220.0,GO_TISSUE_MORPHOGENESIS
GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_NUCLEAR_ENVELOPE_ORGANIZATION,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_SCHWANN_CELL_DEVELOPMENT,50.0,GO_CELL_DEVELOPMENT
GO_ORGANELLE_INHERITANCE,30.0,GO_CELLULAR_COMPONENT_ORGANIZATION
GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_RESPONSE_TO_THYROID_HORMONE,201.0,GO_RESPONSE_TO_HORMONE
GO_PROTEIN_TRANSMEMBRANE_TRANSPORT,224.0,GO_TRANSPORT
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_RESPONSE_TO_RETINOIC_ACID,191.0,GO_RESPONSE_TO_ACID_CHEMICAL
GO_PARAXIAL_MESODERM_DEVELOPMENT,219.0,GO_TISSUE_DEVELOPMENT
GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,8.0,GO_ANIMAL_ORGAN_MORPHOGENESIS
GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,184.0,GO_REGULATION_OF_METABOLIC_PROCESS
GO_PROTEIN_LOCALIZATION_TO_SYNAPSE,166.0,GO_PROTEIN_LOCALIZATION
GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_ION_HOMEOSTASIS,100.0,GO_HOMEOSTATIC_PROCESS
GO_EPITHELIAL_CELL_MORPHOGENESIS,56.0,GO_CELL_MORPHOGENESIS
GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,156.0,GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GO_CHRONIC_INFLAMMATORY_RESPONSE,65.0,GO_DEFENSE_RESPONSE
GO_RESPONSE_TO_DEXAMETHASONE,206.0,GO_RESPONSE_TO_ORGANIC_SUBSTANCE
GO_EMBRYONIC_EYE_MORPHOGENESIS,8.0,GO_ANIMAL_ORGAN_MORPHOGENESIS
GO_VISUAL_BEHAVIOR,208.0,GO_RESPONSE_TO_RADIATION
GO_INTRACELLULAR_LIPID_TRANSPORT,114.0,GO_INTRACELLULAR_TRANSPORT
GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,61.0,GO_COFACTOR_METABOLIC_PROCESS
GO_RESPONSE_TO_DSRNA,205.0,GO_RESPONSE_TO_NITROGEN_COMPOUND
GO_GLYCEROLIPID_CATABOLIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_AMINE_CATABOLIC_PROCESS,155.0,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,51.0,GO_CELL_DIFFERENTIATION
GO_REGULATION_OF_PHAGOCYTOSIS,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT,177.0,GO_REGULATION_OF_DEVELOPMENTAL_PROCESS
GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,218.0,GO_SYSTEM_DEVELOPMENT
GO_REGULATION_OF_MEMBRANE_INVAGINATION,176.0,GO_REGULATION_OF_CELLULAR_PROCESS
GO_ISOPRENOID_BIOSYNTHETIC_PROCESS,118.0,GO_LIPID_METABOLIC_PROCESS
GO_COENZYME_CATABOLIC_PROCESS,61.0,GO_COFACTOR_METABOLIC_PROCESS
GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN,123.0,GO_MAINTENANCE_OF_LOCATION
