pathway,label,category
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,15.0,Metabolism
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,14.0,Immune System
REACTOME_MITOCHONDRIAL_UNCOUPLING_PROTEINS,15.0,Metabolism
REACTOME_SIGNALING_BY_NTRKS,24.0,Signal Transduction
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,14.0,Immune System
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,14.0,Immune System
REACTOME_FORMATION_OF_HIV_ELONGATION_COMPLEX_IN_THE_ABSENCE_OF_HIV_TAT,8.0,REACTOME_DISEASE
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,8.0,REACTOME_DISEASE
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,8.0,REACTOME_DISEASE
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,8.0,REACTOME_DISEASE
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION,8.0,REACTOME_DISEASE
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,14.0,Immune System
REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE,14.0,Immune System
REACTOME_HOST_INTERACTIONS_WITH_INFLUENZA_FACTORS,8.0,REACTOME_DISEASE
REACTOME_INFLUENZA_INFECTION,8.0,REACTOME_DISEASE
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,8.0,REACTOME_DISEASE
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,8.0,REACTOME_DISEASE
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,14.0,Immune System
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,14.0,Immune System
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,14.0,Immune System
REACTOME_FRS2_MEDIATED_ACTIVATION,24.0,Signal Transduction
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,1.0,REACTOME_CELL_CYCLE
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,14.0,Immune System
REACTOME_APC_C:CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,1.0,REACTOME_CELL_CYCLE
REACTOME_APC_C:CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C:CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,1.0,REACTOME_CELL_CYCLE
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,15.0,Metabolism
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,15.0,Metabolism
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,1.0,REACTOME_CELL_CYCLE
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,1.0,REACTOME_CELL_CYCLE
REACTOME_ACTIVATION_OF_C3_AND_C5,14.0,Immune System
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,8.0,REACTOME_DISEASE
REACTOME_CONVERSION_FROM_APC_C:CDC20_TO_APC_C:CDH1_IN_LATE_ANAPHASE,1.0,REACTOME_CELL_CYCLE
REACTOME_PHOSPHORYLATION_OF_EMI1,0.0,REACTOME_AUTOPHAGY
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C:CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,1.0,REACTOME_CELL_CYCLE
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE,15.0,Metabolism
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,8.0,REACTOME_DISEASE
REACTOME_SIGNALING_BY_EGFR,24.0,Signal Transduction
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,8.0,REACTOME_DISEASE
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,8.0,REACTOME_DISEASE
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,14.0,Immune System
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,8.0,REACTOME_DISEASE
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,14.0,Immune System
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,14.0,Immune System
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,8.0,REACTOME_DISEASE
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,8.0,REACTOME_DISEASE
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,8.0,REACTOME_DISEASE
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.0,REACTOME_AUTOPHAGY
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL,15.0,Metabolism
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,15.0,Metabolism
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,15.0,Metabolism
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,24.0,Signal Transduction
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION,24.0,Signal Transduction
REACTOME_SIGNALING_BY_NTRK1_TRKA,24.0,Signal Transduction
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,1.0,REACTOME_CELL_CYCLE
REACTOME_CELLULAR_HEXOSE_TRANSPORT,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_HEME_BIOSYNTHESIS,15.0,Metabolism
REACTOME_HEME_DEGRADATION,15.0,Metabolism
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,24.0,Signal Transduction
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,24.0,Signal Transduction
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION,24.0,Signal Transduction
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION,24.0,Signal Transduction
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,24.0,Signal Transduction
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,24.0,Signal Transduction
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM,24.0,Signal Transduction
REACTOME_DIGESTION_OF_DIETARY_LIPID,7.0,REACTOME_DIGESTION_AND_ABSORPTION
REACTOME_ESTROGEN_BIOSYNTHESIS,15.0,Metabolism
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,24.0,Signal Transduction
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,24.0,Signal Transduction
REACTOME_P75NTR_REGULATES_AXONOGENESIS,24.0,Signal Transduction
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,15.0,Metabolism
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS,15.0,Metabolism
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS,15.0,Metabolism
REACTOME_SIGNALING_BY_VEGF,24.0,Signal Transduction
REACTOME_RHO_GTPASE_CYCLE,24.0,Signal Transduction
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,24.0,Signal Transduction
REACTOME_RHO_GTPASE_EFFECTORS,24.0,Signal Transduction
REACTOME_METABOLISM_OF_STEROID_HORMONES,15.0,Metabolism
REACTOME_PREGNENOLONE_BIOSYNTHESIS,15.0,Metabolism
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,24.0,Signal Transduction
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,15.0,Metabolism
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,15.0,Metabolism
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,15.0,Metabolism
REACTOME_COENZYME_A_BIOSYNTHESIS,15.0,Metabolism
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,15.0,Metabolism
REACTOME_NICOTINATE_METABOLISM,15.0,Metabolism
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,15.0,Metabolism
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,15.0,Metabolism
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,15.0,Metabolism
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,15.0,Metabolism
REACTOME_NICOTINAMIDE_SALVAGING,15.0,Metabolism
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,24.0,Signal Transduction
REACTOME_CREB_PHOSPHORYLATION,24.0,Signal Transduction
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_IMPORT_OF_PALMITOYL_COA_INTO_THE_MITOCHONDRIAL_MATRIX,15.0,Metabolism
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,24.0,Signal Transduction
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,24.0,Signal Transduction
REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX,24.0,Signal Transduction
REACTOME_METABOLISM_OF_NITRIC_OXIDE:_ENOS_ACTIVATION_AND_REGULATION,15.0,Metabolism
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,16.0,Metabolism of proteins
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,15.0,Metabolism
REACTOME_CALCINEURIN_ACTIVATES_NFAT,14.0,Immune System
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,14.0,Immune System
REACTOME_FCGR_ACTIVATION,14.0,Immune System
REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION,14.0,Immune System
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,14.0,Immune System
REACTOME_ENOS_ACTIVATION,15.0,Metabolism
REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING,15.0,Metabolism
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,15.0,Metabolism
REACTOME_LINOLEIC_ACID_LA_METABOLISM,15.0,Metabolism
REACTOME_NADE_MODULATES_DEATH_SIGNALLING,24.0,Signal Transduction
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,24.0,Signal Transduction
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES,15.0,Metabolism
REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS,15.0,Metabolism
REACTOME_THYROXINE_BIOSYNTHESIS,15.0,Metabolism
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3PLUS_PROGENITOR_CELLS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_GENE_SILENCING_BY_RNA,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_VITAMINS,15.0,Metabolism
REACTOME_FATTY_ACIDS,15.0,Metabolism
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,15.0,Metabolism
REACTOME_MISCELLANEOUS_SUBSTRATES,15.0,Metabolism
REACTOME_EICOSANOIDS,15.0,Metabolism
REACTOME_CYP2E1_REACTIONS,15.0,Metabolism
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,24.0,Signal Transduction
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET,15.0,Metabolism
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,15.0,Metabolism
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,15.0,Metabolism
REACTOME_SYNTHESIS_OF_LIPOXINS_LX,15.0,Metabolism
REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES,15.0,Metabolism
REACTOME_ARACHIDONIC_ACID_METABOLISM,15.0,Metabolism
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES,15.0,Metabolism
REACTOME_UBIQUINOL_BIOSYNTHESIS,15.0,Metabolism
REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE,15.0,Metabolism
REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT,15.0,Metabolism
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT,15.0,Metabolism
REACTOME_ABACAVIR_METABOLISM,15.0,Metabolism
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,15.0,Metabolism
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_DAP12_INTERACTIONS,14.0,Immune System
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER,24.0,Signal Transduction
REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY,24.0,Signal Transduction
REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,24.0,Signal Transduction
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,24.0,Signal Transduction
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,24.0,Signal Transduction
REACTOME_VISUAL_PHOTOTRANSDUCTION,24.0,Signal Transduction
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,24.0,Signal Transduction
REACTOME_MUCOPOLYSACCHARIDOSES,8.0,REACTOME_DISEASE
REACTOME_ANCHORING_FIBRIL_FORMATION,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_CELLULAR_RESPONSES_TO_STRESS,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,1.0,REACTOME_CELL_CYCLE
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS,15.0,Metabolism
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,24.0,Signal Transduction
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,15.0,Metabolism
REACTOME_SELENOAMINO_ACID_METABOLISM,15.0,Metabolism
REACTOME_DAP12_SIGNALING,14.0,Immune System
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,15.0,Metabolism
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R,24.0,Signal Transduction
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,24.0,Signal Transduction
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,14.0,Immune System
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,1.0,REACTOME_CELL_CYCLE
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,1.0,REACTOME_CELL_CYCLE
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN,1.0,REACTOME_CELL_CYCLE
REACTOME_DISEASES_ASSOCIATED_WITH_VISUAL_TRANSDUCTION,8.0,REACTOME_DISEASE
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,24.0,Signal Transduction
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,1.0,REACTOME_CELL_CYCLE
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,1.0,REACTOME_CELL_CYCLE
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,24.0,Signal Transduction
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA,23.0,REACTOME_REPRODUCTION
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,1.0,REACTOME_CELL_CYCLE
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_CELLULAR_SENESCENCE,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_ONCOGENE_INDUCED_SENESCENCE,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,14.0,Immune System
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,15.0,Metabolism
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,1.0,REACTOME_CELL_CYCLE
REACTOME_SIGNALING_BY_LEPTIN,24.0,Signal Transduction
REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_INSULIN_PROCESSING,16.0,Metabolism of proteins
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1:M1580_K2555_TRANSLOCATION_MUTANT,8.0,REACTOME_DISEASE
REACTOME_STIMULI_SENSING_CHANNELS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_EPH_EPHRIN_SIGNALING,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,14.0,Immune System
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,14.0,Immune System
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,14.0,Immune System
REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION,14.0,Immune System
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,14.0,Immune System
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,24.0,Signal Transduction
REACTOME_PEPTIDE_HORMONE_METABOLISM,16.0,Metabolism of proteins
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,1.0,REACTOME_CELL_CYCLE
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,1.0,REACTOME_CELL_CYCLE
REACTOME_SUMOYLATION,16.0,Metabolism of proteins
REACTOME_NUCLEAR_ENVELOPE_REASSEMBLY,1.0,REACTOME_CELL_CYCLE
REACTOME_LAMININ_INTERACTIONS,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_SYNDECAN_INTERACTIONS,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_ECM_PROTEOGLYCANS,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2:SAE1,16.0,Metabolism of proteins
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9,16.0,Metabolism of proteins
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED,16.0,Metabolism of proteins
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,16.0,Metabolism of proteins
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,14.0,Immune System
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,14.0,Immune System
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,14.0,Immune System
REACTOME_HDACS_DEACETYLATE_HISTONES,4.0,REACTOME_CHROMATIN_ORGANIZATION
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,4.0,REACTOME_CHROMATIN_ORGANIZATION
REACTOME_HDMS_DEMETHYLATE_HISTONES,4.0,REACTOME_CHROMATIN_ORGANIZATION
REACTOME_HATS_ACETYLATE_HISTONES,4.0,REACTOME_CHROMATIN_ORGANIZATION
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,4.0,REACTOME_CHROMATIN_ORGANIZATION
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO,16.0,Metabolism of proteins
REACTOME_GLYCOGEN_STORAGE_DISEASES,8.0,REACTOME_DISEASE
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,16.0,Metabolism of proteins
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,16.0,Metabolism of proteins
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,24.0,Signal Transduction
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,14.0,Immune System
REACTOME_TRP_CHANNELS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM,8.0,REACTOME_DISEASE
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,8.0,REACTOME_DISEASE
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,1.0,REACTOME_CELL_CYCLE
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_GLYCOGEN_SYNTHESIS,15.0,Metabolism
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM,8.0,REACTOME_DISEASE
REACTOME_REGULATION_BY_C_FLIP,21.0,REACTOME_PROGRAMMED_CELL_DEATH
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_HSF1_ACTIVATION,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_ATTENUATION_PHASE,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,24.0,Signal Transduction
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,8.0,REACTOME_DISEASE
