pathway,label,category
GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MACROPHAGE_ACTIVATION,16.0,GO_CELL_ACTIVATION
GO_CARDIOBLAST_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_PHOTORECEPTOR_CELL_DEVELOPMENT,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_ENDOTHELIUM_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_RESPONSE_TO_INTERLEUKIN_1,57.0,GO_RESPONSE_TO_CHEMICAL
GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_LIVER_REGENERATION,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ERYTHROCYTE_MATURATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_ASTROCYTE_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_BROWN_FAT_CELL_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_INOSITOL_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MEGAKARYOCYTE_DEVELOPMENT,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_NEURONAL_ION_CHANNEL_CLUSTERING,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_REGULATION_OF_BONE_REMODELING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN,56.0,GO_RESPONSE_TO_BIOTIC_STIMULUS
GO_REGULATION_OF_CELL_SIZE,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_UV,55.0,GO_RESPONSE_TO_ABIOTIC_STIMULUS
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GOLGI_TO_ENDOSOME_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_RECEPTOR_INTERNALIZATION,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_DIOL_METABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_OXYGEN_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_REGULATION_OF_LIPID_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MULTIVESICULAR_BODY_SORTING_PATHWAY,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RECEPTOR_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CARDIAC_MUSCLE_CELL_CONTRACTION,0.0,GO_ACTIN_FILAMENT_BASED_PROCESS
GO_AMINO_SUGAR_CATABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,57.0,GO_RESPONSE_TO_CHEMICAL
GO_ORGANELLE_ASSEMBLY,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_FATTY_ACID_DERIVATIVE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_MALE_MEIOSIS_I,20.0,GO_CELL_CYCLE_PROCESS
GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_RESPONSE_TO_ETHANOL,57.0,GO_RESPONSE_TO_CHEMICAL
GO_MAMMARY_GLAND_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_SECRETION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MITOTIC_SPINDLE_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_POSITIVE_REGULATION_OF_URINE_VOLUME,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_WATER_HOMEOSTASIS,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_ADRENAL_GLAND_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_COENZYME_BIOSYNTHETIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,34.0,GO_IMMUNE_RESPONSE
GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_GENETIC_IMPRINTING,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_CELL_DEATH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,56.0,GO_RESPONSE_TO_BIOTIC_STIMULUS
GO_REGULATION_OF_INCLUSION_BODY_ASSEMBLY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEURON_MIGRATION,23.0,GO_CELL_MOTILITY
GO_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_OOCYTE_MATURATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,17.0,GO_CELL_ADHESION
GO_NEGATIVE_REGULATION_OF_CELL_DEATH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,21.0,GO_CELL_DEATH
GO_CELLULAR_RESPONSE_TO_HEAT,15.0,GO_CELLULAR_RESPONSE_TO_STIMULUS
GO_ANDROGEN_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MUSCLE_ATROPHY,47.0,GO_MUSCLE_ADAPTATION
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,5.0,GO_ANTIGEN_PROCESSING_AND_PRESENTATION
GO_LEUKOCYTE_APOPTOTIC_PROCESS,21.0,GO_CELL_DEATH
GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_EAR_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_BLASTODERM_SEGMENTATION,50.0,GO_PATTERN_SPECIFICATION_PROCESS
GO_NATURAL_KILLER_CELL_ACTIVATION,16.0,GO_CELL_ACTIVATION
GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,55.0,GO_RESPONSE_TO_ABIOTIC_STIMULUS
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_CELLULAR_RESPONSE_TO_NUTRIENT,59.0,GO_RESPONSE_TO_EXTERNAL_STIMULUS
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_AMINO_ACID,57.0,GO_RESPONSE_TO_CHEMICAL
GO_RESPONSE_TO_VITAMIN_A,57.0,GO_RESPONSE_TO_CHEMICAL
GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GLIAL_CELL_MIGRATION,23.0,GO_CELL_MOTILITY
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_DETECTION_OF_LIGHT_STIMULUS,27.0,GO_DETECTION_OF_STIMULUS
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_PROGESTERONE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,17.0,GO_CELL_ADHESION
GO_RESPONSE_TO_FATTY_ACID,57.0,GO_RESPONSE_TO_CHEMICAL
GO_EPITHELIAL_CELL_APOPTOTIC_PROCESS,21.0,GO_CELL_DEATH
GO_REGULATION_OF_ENDOCYTOSIS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GOLGI_TO_VACUOLE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_DETECTION_OF_VISIBLE_LIGHT,27.0,GO_DETECTION_OF_STIMULUS
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_BMP,57.0,GO_RESPONSE_TO_CHEMICAL
GO_RESPONSE_TO_ACETYLCHOLINE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_VITAMIN_D,57.0,GO_RESPONSE_TO_CHEMICAL
GO_TRANSLATIONAL_ELONGATION,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_ACROSOME_REACTION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_SMOOTH_MUSCLE_CONTRACTION,63.0,GO_SYSTEM_PROCESS
GO_NEUTRAL_LIPID_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,56.0,GO_RESPONSE_TO_BIOTIC_STIMULUS
GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_ALPHA_BETA_T_CELL_ACTIVATION,16.0,GO_CELL_ACTIVATION
GO_RESPONSE_TO_INTERLEUKIN_6,57.0,GO_RESPONSE_TO_CHEMICAL
GO_REGULATION_OF_CELL_CELL_ADHESION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_MECHANORECEPTOR_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_NEURON_APOPTOTIC_PROCESS,21.0,GO_CELL_DEATH
GO_CELLULAR_RESPONSE_TO_FATTY_ACID,57.0,GO_RESPONSE_TO_CHEMICAL
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_VIRAL_TRANSCRIPTION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_RESPONSE_TO_DSRNA,57.0,GO_RESPONSE_TO_CHEMICAL
GO_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_PURINE_NUCLEOBASE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_CARBOHYDRATE_HOMEOSTASIS,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_RESPONSE_TO_PH,15.0,GO_CELLULAR_RESPONSE_TO_STIMULUS
GO_RESPONSE_TO_VITAMIN_E,57.0,GO_RESPONSE_TO_CHEMICAL
GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_AMMONIUM_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_MEGAKARYOCYTE_DIFFERENTIATION,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_VACUOLE_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MITOCHONDRION_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_REGULATION_OF_STEM_CELL_PROLIFERATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_PERICARDIUM_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_PEROXISOMAL_TRANSPORT,11.0,GO_CELLULAR_LOCALIZATION
GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,17.0,GO_CELL_ADHESION
GO_CELLULAR_RESPONSE_TO_AMINO_ACID_STIMULUS,57.0,GO_RESPONSE_TO_CHEMICAL
GO_CERAMIDE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE,11.0,GO_CELLULAR_LOCALIZATION
GO_CELLULAR_RESPONSE_TO_RADIATION,15.0,GO_CELLULAR_RESPONSE_TO_STIMULUS
GO_SUPEROXIDE_ANION_GENERATION,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_CELLULAR_RESPONSE_TO_KETONE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_KIDNEY_MESENCHYME_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_GLUTATHIONE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_ENERGY_HOMEOSTASIS,43.0,GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS
GO_DEPHOSPHORYLATION,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_PARATHYROID_HORMONE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE,63.0,GO_SYSTEM_PROCESS
GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,27.0,GO_DETECTION_OF_STIMULUS
GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,11.0,GO_CELLULAR_LOCALIZATION
GO_EXTRACELLULAR_MATRIX_DISASSEMBLY,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_BODY_FLUID_SECRETION,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_REGULATION_OF_ATPASE_ACTIVITY,54.0,GO_REGULATION_OF_MOLECULAR_FUNCTION
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_MAST_CELL_MEDIATED_IMMUNITY,33.0,GO_IMMUNE_EFFECTOR_PROCESS
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CELLULAR_RESPONSE_TO_ALCOHOL,57.0,GO_RESPONSE_TO_CHEMICAL
GO_CELL_JUNCTION_ASSEMBLY,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_CELL_MIGRATION_IN_HINDBRAIN,23.0,GO_CELL_MOTILITY
GO_URATE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_RESPONSE_TO_GAMMA_RADIATION,55.0,GO_RESPONSE_TO_ABIOTIC_STIMULUS
GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION,20.0,GO_CELL_CYCLE_PROCESS
GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_RESPONSE_TO_LITHIUM_ION,57.0,GO_RESPONSE_TO_CHEMICAL
GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_REGULATION_OF_CHEMOTAXIS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CONVERGENT_EXTENSION,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
GO_NUCLEAR_ENVELOPE_ORGANIZATION,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_SCHWANN_CELL_DEVELOPMENT,9.0,GO_CELLULAR_DEVELOPMENTAL_PROCESS
GO_ORGANELLE_INHERITANCE,8.0,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_THYROID_HORMONE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_PROTEIN_TRANSMEMBRANE_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_RESPONSE_TO_RETINOIC_ACID,57.0,GO_RESPONSE_TO_CHEMICAL
GO_PARAXIAL_MESODERM_DEVELOPMENT,2.0,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_PROTEIN_LOCALIZATION_TO_SYNAPSE,37.0,GO_MACROMOLECULE_LOCALIZATION
GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_ION_HOMEOSTASIS,53.0,GO_REGULATION_OF_BIOLOGICAL_QUALITY
GO_EPITHELIAL_CELL_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,52.0,GO_REGULATION_OF_BIOLOGICAL_PROCESS
GO_CHRONIC_INFLAMMATORY_RESPONSE,60.0,GO_RESPONSE_TO_STRESS
GO_RESPONSE_TO_DEXAMETHASONE,57.0,GO_RESPONSE_TO_CHEMICAL
GO_EMBRYONIC_EYE_MORPHOGENESIS,4.0,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
GO_VISUAL_BEHAVIOR,0.0,GO_ACTIN_FILAMENT_BASED_PROCESS
GO_INTRACELLULAR_LIPID_TRANSPORT,31.0,GO_ESTABLISHMENT_OF_LOCALIZATION
GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_RESPONSE_TO_DSRNA,57.0,GO_RESPONSE_TO_CHEMICAL
GO_GLYCEROLIPID_CATABOLIC_PROCESS,12.0,GO_CELLULAR_METABOLIC_PROCESS
GO_AMINE_CATABOLIC_PROCESS,49.0,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
